"cohort","timeframe","eventSelector","scanStart","scanEnd","overallEvents","overallUniqueTickers","intervals","requiredObservations","configuredRatio","requiredExpandedIntervals","effectiveRatio","baseline","passEvents","failEvents","unknownEvents","passUniqueTickers","passRate","passUniqueTickerRate","group","horizonSessions","eligible","unavailable","smallSample","meanReturn","positiveReturnRatio","q25Return","medianReturn","q75Return","medianMfe","medianMae"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","PASS","245","15","3","true","0.2548803296591601","0.8666666666666667","0.17933896253311254","0.19604421175101794","0.5216258327960456","0.2944640753828034","-0.07218934911242603"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","FAIL","20","524","24","false","-0.0013269838199982584","0.4541984732824427","-0.05821340838314085","-0.009771022921752581","0.05067442842076331","0.05072937186744131","-0.07208176136946925"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","FAIL","60","511","37","false","0.05181734384295631","0.5518590998043053","-0.06474110921847032","0.024853801169590684","0.125726103220705","0.10227272727272729","-0.16847515705311256"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","FAIL","120","507","41","false","0.17755827849218062","0.8007889546351085","0.02909346829010484","0.09802350427350426","0.25031281292776364","0.19013062409288817","-0.17408536585365852"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","FAIL","245","506","42","false","0.3923760418102563","0.8438735177865613","0.09472920817043884","0.23072695538448962","0.511764424947819","0.3963061370171994","-0.1893201357513009"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","UNKNOWN","20","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","UNKNOWN","60","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","UNKNOWN","120","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","6","7","1","6","1","false","18","548","0","10","0.03180212014134275","0.04310344827586207","UNKNOWN","245","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","PASS","20","175","11","false","0.019695424232798492","0.5428571428571428","-0.04725838078251127","0.011036174126302978","0.08176031845680265","0.06066734074823055","-0.060572687224669575"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","PASS","60","171","15","false","0.0588525039526897","0.6198830409356725","-0.05407926583299716","0.05102040816326525","0.12666140600542608","0.12569832402234637","-0.1160714285714286"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","PASS","120","171","15","false","0.16054715560767893","0.7602339181286549","0.007196254088203569","0.13787878787878793","0.26532406573436884","0.22118742724097795","-0.11947949526813884"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","PASS","245","171","15","false","0.22042908916548531","0.7777777777777778","0.028019634865372955","0.15206331260599204","0.409249387985238","0.32915921288014305","-0.13148479427549198"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","FAIL","20","364","16","false","-0.00994998763280029","0.4230769230769231","-0.06539006412841813","-0.016125234404395172","0.041233951497860244","0.04867898988622421","-0.0749691778381752"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","FAIL","60","355","25","false","0.048753566972534745","0.5267605633802817","-0.06474110921847032","0.009352037408149716","0.11832849951661839","0.09840232389252002","-0.1868185417554974"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","FAIL","120","351","29","false","0.18419902877947622","0.8205128205128205","0.0326381627357577","0.0954305253341623","0.24595152047686908","0.18012222579607595","-0.19161676646706582"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","FAIL","245","350","30","false","0.47049173672451144","0.8771428571428571","0.11539504882851753","0.27431259052335977","0.5786645830921789","0.4063004135746341","-0.19469714739506444"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","UNKNOWN","20","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","UNKNOWN","60","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","UNKNOWN","120","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.5","4","0.5","false","186","380","0","87","0.3286219081272085","0.375","UNKNOWN","245","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","PASS","20","91","10","false","0.039305889633794236","0.6043956043956044","-0.03270960752584956","0.02520661157024784","0.09884450968314495","0.06595995288574796","-0.048484848484848464"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","PASS","60","89","12","false","0.07260784083790706","0.6629213483146067","-0.060123784261715274","0.06519208381839348","0.1353046594982079","0.13923132704858587","-0.09212730318257956"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","PASS","120","89","12","false","0.18465631686418987","0.7640449438202247","0.006195786864931829","0.14931880108991824","0.3293963254593175","0.24041297935103234","-0.09212730318257956"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","PASS","245","89","12","false","0.2328555687631496","0.7752808988764045","0.07692307692307687","0.18405627198124264","0.44837758112094406","0.3533697632058288","-0.12387387387387383"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","FAIL","20","448","17","false","-0.008374848692577765","0.4330357142857143","-0.06344243298756563","-0.014897613179039482","0.045083376679007525","0.04867898988622421","-0.07410146842094767"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","FAIL","60","437","28","false","0.04784713184573466","0.5354691075514875","-0.06437898572730039","0.01985635825940002","0.11784511784511786","0.0976052249637156","-0.18213783403656825"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","FAIL","120","433","32","false","0.17476445845172364","0.8083140877598153","0.03069620253164551","0.09568131049888318","0.24312796208530796","0.1691542288557213","-0.18458417849898578"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","FAIL","245","432","33","false","0.4204660566688814","0.8587962962962963","0.10065702858095166","0.24037601963162847","0.528923249233313","0.3959392298067712","-0.19351771918130062"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","UNKNOWN","20","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","UNKNOWN","60","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","UNKNOWN","120","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.75","6","0.75","false","101","465","0","48","0.1784452296819788","0.20689655172413793","UNKNOWN","245","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","PASS","20","42","5","false","0.06347461977749717","0.7380952380952381","0.003546099290780147","0.059887269620158334","0.10516920353551312","0.08780733314468203","-0.03618560059761228"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","PASS","60","42","5","false","0.09820123366981931","0.7142857142857143","-0.006288511033317956","0.07914518510661461","0.1551355944997601","0.14049004389144037","-0.07257300697530245"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","PASS","120","42","5","false","0.20788306944406146","0.8571428571428571","0.09436268993806246","0.17595037434967886","0.22838387573964503","0.2500157170461901","-0.07257300697530245"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","PASS","245","42","5","false","0.1946305695757725","0.8095238095238095","0.09932208994709002","0.18467118776173852","0.3716864654373823","0.31975138907865364","-0.08369856399957037"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","FAIL","20","497","22","false","-0.005716358728882194","0.4386317907444668","-0.0633866586175672","-0.01382033563672258","0.045863309352518034","0.04858299595141702","-0.07289002557544755"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","FAIL","60","484","35","false","0.048030666605428436","0.5433884297520661","-0.06569692635624672","0.021093457815657746","0.12323261490076115","0.0981247334487344","-0.17558554311450664"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","FAIL","120","480","39","false","0.1737006954038723","0.7958333333333333","0.025872412780256093","0.09639602039847162","0.24958196530565252","0.17877328061676234","-0.1781440485477483"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","FAIL","245","479","40","false","0.40540918200145015","0.8475991649269311","0.09587088668613841","0.2351745171128432","0.5283343464686824","0.39666383941193106","-0.1926823176823177"
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","UNKNOWN","20","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","UNKNOWN","60","0","0","true","","","","","","",""
"Biweekly NEAR, 3 months","BIWEEKLY","NEAR_ENTERED","2025-02-03","2025-05-02","566","232","8","9","0.875","7","0.875","false","47","519","0","26","0.08303886925795052","0.11206896551724138","UNKNOWN","120","0","0","true","","","","","","",""
